seed_id,candidate_label,variant,candidate_id,candidate_source,category,summary,headline,clickbait_penalty,local_final_score,llm_overall,persona,persona_description,trust,engagement,clarity,audience_fit,overall,rationale,persona_ranking,persona_best_candidate,is_persona_best,consensus_ranking,consensus_best_candidate,is_consensus_best,judge_model,judge_error
93,c4,generic_sft,generic_sft,generic_sft_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month was the hottest October ever recorded worldwide,0.9999453,4.400481,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,3,5,4,4,Clear but less engaging than c1.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c1,original,original,human_editor,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month hottest October on record: EU climate service,0.00016850406,6.37602,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,4,5,5,5,Well-balanced and accurate.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
93,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...","October 2023 recorded as the hottest October globally, exceeding previous records",0.0040724734,6.555793,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,4,5,4,4,Good specificity but a bit long.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",October 2023 Recorded as Hottest October in History Worldwide,0.01217235,6.467942,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,5,4,3,4,Strong headline but less formal.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c4,generic_sft,generic_sft,generic_sft_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month was the hottest October ever recorded worldwide,0.9999453,4.400481,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,4,4,Solid headline but lacking some engagement.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c1,original,original,human_editor,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,0.00013434046,6.4505606,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,Accurate and clear without exaggeration.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
94,c2,zero_shot,zero_shot,api_zero_shot_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.895496e-05,6.5353622,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,4,4,Straightforward and trustworthy but less engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c3,agentic_selected,agentic_selected,agentic_selector_v3,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report Releases 2019-20 Nursing Home Ratings,8.583818e-05,6.586931,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,4,4,Clear and factual but not particularly engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c4,generic_sft,generic_sft,generic_sft_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report: Best nursing homes in 2019-20,0.0001312862,4.87883,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,4,4,Trustworthy but lacks specific details for engagement.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c1,original,original,human_editor,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,0.00013434046,6.4505606,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,5,5,Engaging and relatable with broad appeal.,"[""c1"", ""c4"", ""c2"", ""c3""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
94,c2,zero_shot,zero_shot,api_zero_shot_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.895496e-05,6.5353622,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,3,4,4,3,"Less engaging, but still informative.","[""c1"", ""c4"", ""c2"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c3,agentic_selected,agentic_selected,agentic_selector_v3,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report Releases 2019-20 Nursing Home Ratings,8.583818e-05,6.586931,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,3,4,4,3,Too formal; lacks excitement.,"[""c1"", ""c4"", ""c2"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c4,generic_sft,generic_sft,generic_sft_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report: Best nursing homes in 2019-20,0.0001312862,4.87883,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,4,4,5,4,"Presentable, but less specific than others.","[""c1"", ""c4"", ""c2"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c1,original,original,human_editor,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,0.00013434046,6.4505606,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,4,5,5,5,Concise and to the point with critical information.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
94,c2,zero_shot,zero_shot,api_zero_shot_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.895496e-05,6.5353622,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,4,5,5,5,"Clear and informative, fitting for quick reading.","[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c3,agentic_selected,agentic_selected,agentic_selector_v3,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report Releases 2019-20 Nursing Home Ratings,8.583818e-05,6.586931,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,3,5,4,4,Clear but slightly less engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c4,generic_sft,generic_sft,generic_sft_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report: Best nursing homes in 2019-20,0.0001312862,4.87883,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,3,5,4,4,Informative yet lacks immediate catch.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c1,original,original,human_editor,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,0.00013434046,6.4505606,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,4,5,5,5,Strong headline balancing specifics with clarity.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
94,c2,zero_shot,zero_shot,api_zero_shot_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.895496e-05,6.5353622,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,4,4,Informative but less engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c3,agentic_selected,agentic_selected,agentic_selector_v3,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report Releases 2019-20 Nursing Home Ratings,8.583818e-05,6.586931,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,4,4,Clear but lacks appeal.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
94,c4,generic_sft,generic_sft,generic_sft_generator,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,U.S. News & World Report: Best nursing homes in 2019-20,0.0001312862,4.87883,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,4,4,Straightforward but less compelling.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
95,c1,original,original,human_editor,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",Huge storm blows through and makes lake look like raging ocean,0.0047404417,3.511001,3.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",3,2,3,2,3,Phrase 'makes lake look like raging ocean' feels exaggerated.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,gpt-4o-mini,
95,c2,zero_shot,zero_shot,api_zero_shot_generator,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00025831707,6.5494123,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,Highly factual and straightforward.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,True,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,True,gpt-4o-mini,
95,c3,agentic_selected,agentic_selected,agentic_selector_v3,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",Waves Hit Lake Superior and Lake Michigan Amid Severe Storm This Week,0.0037428509,6.5592175,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,3,4,4,4,"Clear, though slightly generic.","[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,gpt-4o-mini,
