seed_id,nid,news_id,category,summary,variant,headline,clickbait_penalty,faithfulness,clarity,specificity,attractiveness,non_clickbait,overall,rationale,ranking,best_variant,worst_variant,judge_model,judge_error,nid_existing,news_id_existing,category_existing,summary_existing,headline_existing,clickbait_penalty_existing
90,25614,N49789,foodanddrink,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",optimized,Food52 Highlights Chopped Salad Recipe from Nancy Silverton at Pizzeria Mozza,0.9998467,5,5,5,3,5,5,"Highly specific and clear, directly referencing the source of the recipe.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
90,25614,N49789,foodanddrink,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",agentic_selected,Food52 Celebrates Enduring Popularity of Chopped Salad Recipe,0.94540703,4,4,4,3,5,4,Highlights the popularity but is less specific about its origins.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",original,"SoCal Man Who Donated $900K to Trump Will Plead Guilty to Hiding Work as Foreign Agent, Illegal Campaign Contributions",0.00016324321,5,5,5,4,5,5,The headline encapsulates the key elements of the summary while remaining clear and specific.,"[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",zero_shot,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.000106104606,5,5,4,3,5,4,"While accurate, it lacks details about the man's significant contributions to Trump.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",optimized,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.000106104606,5,5,4,3,5,4,Similar to zero_shot; it is accurate but missing notable contribution details.,"[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",agentic_selected,Arcadia Man Expected to Plead Guilty to Falsifying Records,8.856899e-05,5,5,3,3,5,3,"While focused on pleading guilty, it omits details about illegal contributions and foreign agent work.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",original,How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,0.42069197,4,4,3,4,5,4,"The headline reflects the relationship but implies direct help, which isn't supported by the summary.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",zero_shot,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476774,5,5,5,5,5,5,Accurately captures praise and specific context without embellishment.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",optimized,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476774,5,5,5,5,5,5,"Identical to zero_shot, maintaining accuracy and clarity.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",agentic_selected,Monty Williams Praises Juwan Howard's Coaching Approach,0.0011458271,4,4,3,4,5,4,"General praise is mentioned, but lacks the specific context of curiosity.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",original,Last month hottest October on record: EU climate service,0.00021198396,5,5,5,4,5,5,Accurately reports the key fact about last month's record temperatures.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",zero_shot,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562894,5,5,5,5,5,5,Clearly and accurately states that October 2023 was the hottest on record.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",optimized,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562894,5,5,5,5,5,5,"Identical to zero_shot, clearly conveys the main point.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",agentic_selected,Global October Temperatures Exceed Previous Records by 0.01°C,8.8513596e-05,4,4,3,4,5,4,"While it mentions a record, it lacks the context of being the hottest October recorded. Less specific than other options.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,agentic_selected,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,original,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,0.00015268462,5,5,5,4,5,5,"Directly states the number of Texas nursing homes recognized, maintaining interest.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,zero_shot,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,zero_shot,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692309e-05,5,5,4,3,5,4,"Accurate but lacks specific mention of Texas nursing homes, making it less engaging.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,zero_shot,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,optimized,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692309e-05,5,5,4,3,5,4,"Identical to zero_shot, maintaining the same strengths and weaknesses.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,zero_shot,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,agentic_selected,U.S. News & World Report Announces Best Nursing Homes for 2019-20,8.556498e-05,5,5,4,3,5,4,"Similar to zero_shot and optimized, but slightly more engaging due to phrasing.","[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,zero_shot,gpt-4o-mini,,,,,,,
95,16775,N28787,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",original,Huge storm blows through and makes lake look like raging ocean,0.0016366349,3,3,2,4,4,3,Uses dramatic language ('raging ocean') but lacks specific details and event clarity.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
95,16775,N28787,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",zero_shot,Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00012829671,5,5,5,4,5,5,Accurately reflects the details of the storm with clear and specific information.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
